,total_docks,year,month,weekday,max_temperature_f_x,mean_temperature_f_x,min_temperature_f_x,max_dew_point_f_x,mean_dew_point_f_x,min_dew_point_f_x,max_humidity_x,mean_humidity_x,min_humidity_x,max_sea_level_pressure_inches_x,mean_sea_level_pressure_inches_x,min_sea_level_pressure_inches_x,max_visibility_miles_x,mean_visibility_miles_x,min_visibility_miles_x,max_wind_Speed_mph_x,mean_wind_speed_mph_x,max_gust_speed_mph_x,precipitation_inches_x,cloud_cover_x,wind_dir_degrees_x,Fog_x,Fog-Rain_x,Normal_x,Rain_x,Rain-Thunderstorm_x,weekend,max_temperature_f_y,mean_temperature_f_y,min_temperature_f_y,max_dew_point_f_y,mean_dew_point_f_y,min_dew_point_f_y,max_humidity_y,mean_humidity_y,min_humidity_y,max_sea_level_pressure_inches_y,mean_sea_level_pressure_inches_y,min_sea_level_pressure_inches_y,max_visibility_miles_y,mean_visibility_miles_y,min_visibility_miles_y,max_wind_Speed_mph_y,mean_wind_speed_mph_y,max_gust_speed_mph_y,precipitation_inches_y,cloud_cover_y,wind_dir_degrees_y,Fog_y,Fog-Rain_y,Normal_y,Rain_y,Rain-Thunderstorm_y,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm
1934,115,2014,10,0,82.0,70.0,57.0,63.0,55.0,50.0,88.0,75.0,42.0,29.95,29.91,29.85,10.0,10.0,10.0,8.0,3.0,10.0,0.0,0.0,326.0,0,0,1,0,0,0,82.0,70.0,57.0,63.0,55.0,50.0,88.0,75.0,42.0,29.95,29.91,29.85,10.0,10.0,10.0,8.0,3.0,10.0,0.0,0.0,326.0,0,0,1,0,0,82.0,70.0,57.0,63.0,55.0,50.0,88.0,75.0,42.0,29.95,29.91,29.85,10.0,10.0,10.0,8.0,3.0,10.0,0.0,0.0,326.0,0,0,1,0,0
1937,115,2014,10,1,75.0,65.0,55.0,57.0,54.0,50.0,94.0,80.0,47.0,29.96,29.91,29.85,10.0,10.0,7.0,9.0,2.0,12.0,0.0,1.0,334.0,0,0,1,0,0,0,75.0,65.0,55.0,57.0,54.0,50.0,94.0,80.0,47.0,29.96,29.91,29.85,10.0,10.0,7.0,9.0,2.0,12.0,0.0,1.0,334.0,0,0,1,0,0,75.0,65.0,55.0,57.0,54.0,50.0,94.0,80.0,47.0,29.96,29.91,29.85,10.0,10.0,7.0,9.0,2.0,12.0,0.0,1.0,334.0,0,0,1,0,0
1943,115,2014,10,2,84.0,70.0,57.0,63.0,55.0,52.0,88.0,78.0,33.0,29.94,29.91,29.85,10.0,10.0,5.0,9.0,1.0,12.0,0.0,1.0,350.0,0,0,1,0,0,0,84.0,70.0,57.0,63.0,55.0,52.0,88.0,78.0,33.0,29.94,29.91,29.85,10.0,10.0,5.0,9.0,1.0,12.0,0.0,1.0,350.0,0,0,1,0,0,84.0,70.0,57.0,63.0,55.0,52.0,88.0,78.0,33.0,29.94,29.91,29.85,10.0,10.0,5.0,9.0,1.0,12.0,0.0,1.0,350.0,0,0,1,0,0
1949,115,2014,10,3,71.0,64.0,57.0,59.0,54.0,52.0,88.0,79.0,57.0,30.01,29.96,29.93,10.0,10.0,8.0,10.0,2.0,13.0,0.0,1.0,329.0,0,0,1,0,0,0,71.0,64.0,57.0,59.0,54.0,52.0,88.0,79.0,57.0,30.01,29.96,29.93,10.0,10.0,8.0,10.0,2.0,13.0,0.0,1.0,329.0,0,0,1,0,0,71.0,64.0,57.0,59.0,54.0,52.0,88.0,79.0,57.0,30.01,29.96,29.93,10.0,10.0,8.0,10.0,2.0,13.0,0.0,1.0,329.0,0,0,1,0,0
1952,115,2014,10,4,69.0,63.0,57.0,57.0,54.0,52.0,88.0,80.0,60.0,30.09,30.04,30.0,10.0,10.0,10.0,9.0,5.0,12.0,0.0,4.0,303.0,0,0,1,0,0,0,69.0,63.0,57.0,57.0,54.0,52.0,88.0,80.0,60.0,30.09,30.04,30.0,10.0,10.0,10.0,9.0,5.0,12.0,0.0,4.0,303.0,0,0,1,0,0,69.0,63.0,57.0,57.0,54.0,52.0,88.0,80.0,60.0,30.09,30.04,30.0,10.0,10.0,10.0,9.0,5.0,12.0,0.0,4.0,303.0,0,0,1,0,0
1957,115,2014,10,5,75.0,64.0,53.0,59.0,54.0,50.0,94.0,79.0,47.0,30.09,30.03,29.98,10.0,10.0,6.0,10.0,3.0,13.0,0.0,2.0,291.0,0,0,1,0,0,1,75.0,64.0,53.0,59.0,54.0,50.0,94.0,79.0,47.0,30.09,30.03,29.98,10.0,10.0,6.0,10.0,3.0,13.0,0.0,2.0,291.0,0,0,1,0,0,75.0,64.0,53.0,59.0,54.0,50.0,94.0,79.0,47.0,30.09,30.03,29.98,10.0,10.0,6.0,10.0,3.0,13.0,0.0,2.0,291.0,0,0,1,0,0
1966,115,2014,10,0,84.0,70.0,57.0,59.0,44.0,36.0,83.0,48.0,22.0,29.97,29.94,29.91,10.0,10.0,10.0,13.0,1.0,16.0,0.0,0.0,307.0,0,0,1,0,0,0,84.0,70.0,57.0,59.0,44.0,36.0,83.0,48.0,22.0,29.97,29.94,29.91,10.0,10.0,10.0,13.0,1.0,16.0,0.0,0.0,307.0,0,0,1,0,0,84.0,70.0,57.0,59.0,44.0,36.0,83.0,48.0,22.0,29.97,29.94,29.91,10.0,10.0,10.0,13.0,1.0,16.0,0.0,0.0,307.0,0,0,1,0,0
1973,115,2014,10,1,69.0,64.0,59.0,57.0,56.0,54.0,94.0,79.0,56.0,29.96,29.91,29.83,10.0,9.0,5.0,17.0,4.0,28.0,0.0,6.0,180.0,0,0,1,0,0,0,69.0,64.0,59.0,57.0,56.0,54.0,94.0,79.0,56.0,29.96,29.91,29.83,10.0,9.0,5.0,17.0,4.0,28.0,0.0,6.0,180.0,0,0,1,0,0,69.0,64.0,59.0,57.0,56.0,54.0,94.0,79.0,56.0,29.96,29.91,29.83,10.0,9.0,5.0,17.0,4.0,28.0,0.0,6.0,180.0,0,0,1,0,0
1978,115,2014,10,2,71.0,66.0,59.0,59.0,55.0,50.0,83.0,71.0,53.0,30.04,29.97,29.87,10.0,10.0,5.0,14.0,6.0,23.0,0.0,5.0,239.0,0,0,1,0,0,0,71.0,66.0,59.0,59.0,55.0,50.0,83.0,71.0,53.0,30.04,29.97,29.87,10.0,10.0,5.0,14.0,6.0,23.0,0.0,5.0,239.0,0,0,1,0,0,71.0,66.0,59.0,59.0,55.0,50.0,83.0,71.0,53.0,30.04,29.97,29.87,10.0,10.0,5.0,14.0,6.0,23.0,0.0,5.0,239.0,0,0,1,0,0
1980,115,2014,10,3,71.0,63.0,55.0,54.0,49.0,46.0,82.0,69.0,43.0,30.06,30.01,29.96,10.0,10.0,10.0,13.0,2.0,18.0,0.0,2.0,265.0,0,0,1,0,0,0,71.0,63.0,55.0,54.0,49.0,46.0,82.0,69.0,43.0,30.06,30.01,29.96,10.0,10.0,10.0,13.0,2.0,18.0,0.0,2.0,265.0,0,0,1,0,0,71.0,63.0,55.0,54.0,49.0,46.0,82.0,69.0,43.0,30.06,30.01,29.96,10.0,10.0,10.0,13.0,2.0,18.0,0.0,2.0,265.0,0,0,1,0,0
1984,115,2014,10,4,73.0,63.0,53.0,59.0,49.0,45.0,82.0,67.0,44.0,30.0,29.96,29.93,10.0,10.0,10.0,9.0,2.0,12.0,0.0,3.0,67.0,0,0,1,0,0,0,73.0,63.0,53.0,59.0,49.0,45.0,82.0,67.0,44.0,30.0,29.96,29.93,10.0,10.0,10.0,9.0,2.0,12.0,0.0,3.0,67.0,0,0,1,0,0,73.0,63.0,53.0,59.0,49.0,45.0,82.0,67.0,44.0,30.0,29.96,29.93,10.0,10.0,10.0,9.0,2.0,12.0,0.0,3.0,67.0,0,0,1,0,0
1993,115,2014,10,6,73.0,65.0,57.0,61.0,56.0,54.0,94.0,81.0,57.0,29.95,29.91,29.87,10.0,10.0,10.0,15.0,2.0,17.0,0.0,1.0,297.0,0,0,1,0,0,1,73.0,65.0,57.0,61.0,56.0,54.0,94.0,81.0,57.0,29.95,29.91,29.87,10.0,10.0,10.0,15.0,2.0,17.0,0.0,1.0,297.0,0,0,1,0,0,73.0,65.0,57.0,61.0,56.0,54.0,94.0,81.0,57.0,29.95,29.91,29.87,10.0,10.0,10.0,15.0,2.0,17.0,0.0,1.0,297.0,0,0,1,0,0
1999,115,2014,10,0,68.0,62.0,57.0,59.0,55.0,50.0,94.0,79.0,56.0,30.08,29.98,29.92,10.0,10.0,4.0,13.0,3.0,17.0,0.0,4.0,220.0,0,0,1,0,0,0,68.0,62.0,57.0,59.0,55.0,50.0,94.0,79.0,56.0,30.08,29.98,29.92,10.0,10.0,4.0,13.0,3.0,17.0,0.0,4.0,220.0,0,0,1,0,0,68.0,62.0,57.0,59.0,55.0,50.0,94.0,79.0,56.0,30.08,29.98,29.92,10.0,10.0,4.0,13.0,3.0,17.0,0.0,4.0,220.0,0,0,1,0,0
2006,115,2014,10,1,69.0,61.0,53.0,54.0,49.0,39.0,88.0,72.0,35.0,30.13,30.08,30.03,10.0,10.0,8.0,15.0,4.0,18.0,0.0,1.0,287.0,0,0,1,0,0,0,69.0,61.0,53.0,54.0,49.0,39.0,88.0,72.0,35.0,30.13,30.08,30.03,10.0,10.0,8.0,15.0,4.0,18.0,0.0,1.0,287.0,0,0,1,0,0,69.0,61.0,53.0,54.0,49.0,39.0,88.0,72.0,35.0,30.13,30.08,30.03,10.0,10.0,8.0,15.0,4.0,18.0,0.0,1.0,287.0,0,0,1,0,0
2008,115,2014,10,2,73.0,63.0,53.0,55.0,51.0,46.0,82.0,73.0,50.0,30.1,30.06,30.02,10.0,10.0,10.0,12.0,2.0,14.0,0.0,2.0,337.0,0,0,1,0,0,0,73.0,63.0,53.0,55.0,51.0,46.0,82.0,73.0,50.0,30.1,30.06,30.02,10.0,10.0,10.0,12.0,2.0,14.0,0.0,2.0,337.0,0,0,1,0,0,73.0,63.0,53.0,55.0,51.0,46.0,82.0,73.0,50.0,30.1,30.06,30.02,10.0,10.0,10.0,12.0,2.0,14.0,0.0,2.0,337.0,0,0,1,0,0
2015,115,2014,10,3,73.0,65.0,57.0,59.0,55.0,52.0,88.0,78.0,53.0,30.09,30.03,29.98,10.0,10.0,10.0,9.0,1.0,12.0,0.0,2.0,323.0,0,0,1,0,0,0,73.0,65.0,57.0,59.0,55.0,52.0,88.0,78.0,53.0,30.09,30.03,29.98,10.0,10.0,10.0,9.0,1.0,12.0,0.0,2.0,323.0,0,0,1,0,0,73.0,65.0,57.0,59.0,55.0,52.0,88.0,78.0,53.0,30.09,30.03,29.98,10.0,10.0,10.0,9.0,1.0,12.0,0.0,2.0,323.0,0,0,1,0,0
2021,115,2014,10,4,71.0,64.0,57.0,57.0,55.0,54.0,88.0,76.0,57.0,29.99,29.96,29.89,10.0,10.0,10.0,14.0,4.0,20.0,0.0,1.0,191.0,0,0,1,0,0,0,71.0,64.0,57.0,57.0,55.0,54.0,88.0,76.0,57.0,29.99,29.96,29.89,10.0,10.0,10.0,14.0,4.0,20.0,0.0,1.0,191.0,0,0,1,0,0,71.0,64.0,57.0,57.0,55.0,54.0,88.0,76.0,57.0,29.99,29.96,29.89,10.0,10.0,10.0,14.0,4.0,20.0,0.0,1.0,191.0,0,0,1,0,0
2023,115,2014,10,5,69.0,64.0,59.0,59.0,56.0,54.0,94.0,75.0,56.0,30.16,30.02,29.92,10.0,9.0,2.0,18.0,10.0,24.0,0.09,6.0,191.0,0,0,0,1,0,1,69.0,64.0,59.0,59.0,56.0,54.0,94.0,75.0,56.0,30.16,30.02,29.92,10.0,9.0,2.0,18.0,10.0,24.0,0.09,6.0,191.0,0,0,0,1,0,69.0,64.0,59.0,59.0,56.0,54.0,94.0,75.0,56.0,30.16,30.02,29.92,10.0,9.0,2.0,18.0,10.0,24.0,0.09,6.0,191.0,0,0,0,1,0
2028,115,2014,10,6,66.0,60.0,53.0,55.0,51.0,36.0,94.0,76.0,32.0,30.19,30.14,30.07,10.0,10.0,10.0,16.0,4.0,21.0,0.0,2.0,291.0,0,0,1,0,0,1,66.0,60.0,53.0,55.0,51.0,36.0,94.0,76.0,32.0,30.19,30.14,30.07,10.0,10.0,10.0,16.0,4.0,21.0,0.0,2.0,291.0,0,0,1,0,0,66.0,60.0,53.0,55.0,51.0,36.0,94.0,76.0,32.0,30.19,30.14,30.07,10.0,10.0,10.0,16.0,4.0,21.0,0.0,2.0,291.0,0,0,1,0,0
2034,115,2014,10,0,68.0,59.0,50.0,54.0,49.0,46.0,88.0,76.0,46.0,30.09,30.06,30.02,10.0,10.0,10.0,10.0,2.0,13.0,0.0,1.0,305.0,0,0,1,0,0,0,68.0,59.0,50.0,54.0,49.0,46.0,88.0,76.0,46.0,30.09,30.06,30.02,10.0,10.0,10.0,10.0,2.0,13.0,0.0,1.0,305.0,0,0,1,0,0,68.0,59.0,50.0,54.0,49.0,46.0,88.0,76.0,46.0,30.09,30.06,30.02,10.0,10.0,10.0,10.0,2.0,13.0,0.0,1.0,305.0,0,0,1,0,0
2037,115,2014,10,1,73.0,62.0,50.0,54.0,48.0,43.0,87.0,73.0,33.0,30.15,30.1,30.07,10.0,10.0,10.0,10.0,1.0,13.0,0.0,0.0,315.0,0,0,1,0,0,0,73.0,62.0,50.0,54.0,48.0,43.0,87.0,73.0,33.0,30.15,30.1,30.07,10.0,10.0,10.0,10.0,1.0,13.0,0.0,0.0,315.0,0,0,1,0,0,73.0,62.0,50.0,54.0,48.0,43.0,87.0,73.0,33.0,30.15,30.1,30.07,10.0,10.0,10.0,10.0,1.0,13.0,0.0,0.0,315.0,0,0,1,0,0
2045,115,2014,10,2,78.0,66.0,53.0,59.0,50.0,48.0,88.0,69.0,34.0,30.13,30.07,29.98,10.0,10.0,10.0,6.0,1.0,8.0,0.0,2.0,258.0,0,0,1,0,0,0,78.0,66.0,53.0,59.0,50.0,48.0,88.0,69.0,34.0,30.13,30.07,29.98,10.0,10.0,10.0,6.0,1.0,8.0,0.0,2.0,258.0,0,0,1,0,0,78.0,66.0,53.0,59.0,50.0,48.0,88.0,69.0,34.0,30.13,30.07,29.98,10.0,10.0,10.0,6.0,1.0,8.0,0.0,2.0,258.0,0,0,1,0,0
2047,115,2014,10,3,73.0,65.0,57.0,57.0,51.0,48.0,82.0,68.0,43.0,29.99,29.93,29.89,10.0,10.0,10.0,12.0,2.0,14.0,0.0,2.0,271.0,0,0,1,0,0,0,73.0,65.0,57.0,57.0,51.0,48.0,82.0,68.0,43.0,29.99,29.93,29.89,10.0,10.0,10.0,12.0,2.0,14.0,0.0,2.0,271.0,0,0,1,0,0,73.0,65.0,57.0,57.0,51.0,48.0,82.0,68.0,43.0,29.99,29.93,29.89,10.0,10.0,10.0,12.0,2.0,14.0,0.0,2.0,271.0,0,0,1,0,0
2052,115,2014,10,4,62.0,60.0,57.0,57.0,54.0,50.0,94.0,81.0,68.0,29.93,29.85,29.76,10.0,9.0,1.0,12.0,4.0,16.0,0.0,5.0,205.0,0,0,0,1,0,0,62.0,60.0,57.0,57.0,54.0,50.0,94.0,81.0,68.0,29.93,29.85,29.76,10.0,9.0,1.0,12.0,4.0,16.0,0.0,5.0,205.0,0,0,0,1,0,62.0,60.0,57.0,57.0,54.0,50.0,94.0,81.0,68.0,29.93,29.85,29.76,10.0,9.0,1.0,12.0,4.0,16.0,0.0,5.0,205.0,0,0,0,1,0
2059,115,2014,11,5,62.0,58.0,53.0,50.0,49.0,46.0,88.0,77.0,55.0,30.05,29.89,29.75,10.0,10.0,10.0,14.0,4.0,20.0,0.0,3.0,263.0,0,0,1,0,0,1,62.0,58.0,53.0,50.0,49.0,46.0,88.0,77.0,55.0,30.05,29.89,29.75,10.0,10.0,10.0,14.0,4.0,20.0,0.0,3.0,263.0,0,0,1,0,0,62.0,58.0,53.0,50.0,49.0,46.0,88.0,77.0,55.0,30.05,29.89,29.75,10.0,10.0,10.0,14.0,4.0,20.0,0.0,3.0,263.0,0,0,1,0,0
2061,115,2014,11,6,66.0,57.0,48.0,48.0,46.0,41.0,93.0,74.0,40.0,30.18,30.12,30.05,10.0,10.0,10.0,13.0,3.0,16.0,0.0,0.0,299.0,0,0,1,0,0,1,66.0,57.0,48.0,48.0,46.0,41.0,93.0,74.0,40.0,30.18,30.12,30.05,10.0,10.0,10.0,13.0,3.0,16.0,0.0,0.0,299.0,0,0,1,0,0,66.0,57.0,48.0,48.0,46.0,41.0,93.0,74.0,40.0,30.18,30.12,30.05,10.0,10.0,10.0,13.0,3.0,16.0,0.0,0.0,299.0,0,0,1,0,0
2066,115,2014,11,0,66.0,56.0,46.0,50.0,44.0,39.0,82.0,71.0,37.0,30.29,30.23,30.18,10.0,10.0,10.0,9.0,1.0,12.0,0.0,1.0,308.0,0,0,1,0,0,0,66.0,56.0,46.0,50.0,44.0,39.0,82.0,71.0,37.0,30.29,30.23,30.18,10.0,10.0,10.0,9.0,1.0,12.0,0.0,1.0,308.0,0,0,1,0,0,66.0,56.0,46.0,50.0,44.0,39.0,82.0,71.0,37.0,30.29,30.23,30.18,10.0,10.0,10.0,9.0,1.0,12.0,0.0,1.0,308.0,0,0,1,0,0
2074,115,2014,11,1,71.0,60.0,48.0,54.0,47.0,41.0,93.0,75.0,33.0,30.34,30.28,30.24,10.0,10.0,10.0,8.0,1.0,10.0,0.0,1.0,358.0,0,0,1,0,0,0,71.0,60.0,48.0,54.0,47.0,41.0,93.0,75.0,33.0,30.34,30.28,30.24,10.0,10.0,10.0,8.0,1.0,10.0,0.0,1.0,358.0,0,0,1,0,0,71.0,60.0,48.0,54.0,47.0,41.0,93.0,75.0,33.0,30.34,30.28,30.24,10.0,10.0,10.0,8.0,1.0,10.0,0.0,1.0,358.0,0,0,1,0,0
2076,115,2014,11,2,75.0,63.0,51.0,55.0,49.0,46.0,88.0,70.0,38.0,30.25,30.17,30.09,10.0,10.0,10.0,6.0,1.0,8.0,0.0,1.0,4.0,0,0,1,0,0,0,75.0,63.0,51.0,55.0,49.0,46.0,88.0,70.0,38.0,30.25,30.17,30.09,10.0,10.0,10.0,6.0,1.0,8.0,0.0,1.0,4.0,0,0,1,0,0,75.0,63.0,51.0,55.0,49.0,46.0,88.0,70.0,38.0,30.25,30.17,30.09,10.0,10.0,10.0,6.0,1.0,8.0,0.0,1.0,4.0,0,0,1,0,0
2082,115,2014,11,3,73.0,63.0,53.0,57.0,51.0,48.0,88.0,74.0,50.0,30.24,30.19,30.15,10.0,9.0,5.0,9.0,3.0,12.0,0.0,1.0,294.0,0,0,1,0,0,0,73.0,63.0,53.0,57.0,51.0,48.0,88.0,74.0,50.0,30.24,30.19,30.15,10.0,9.0,5.0,9.0,3.0,12.0,0.0,1.0,294.0,0,0,1,0,0,73.0,63.0,53.0,57.0,51.0,48.0,88.0,74.0,50.0,30.24,30.19,30.15,10.0,9.0,5.0,9.0,3.0,12.0,0.0,1.0,294.0,0,0,1,0,0
2089,115,2014,11,4,71.0,60.0,50.0,59.0,53.0,48.0,100.0,88.0,60.0,30.25,30.18,30.11,10.0,8.0,0.0,8.0,1.0,10.0,0.0,2.0,12.0,1,0,0,0,0,0,71.0,60.0,50.0,59.0,53.0,48.0,100.0,88.0,60.0,30.25,30.18,30.11,10.0,8.0,0.0,8.0,1.0,10.0,0.0,2.0,12.0,1,0,0,0,0,71.0,60.0,50.0,59.0,53.0,48.0,100.0,88.0,60.0,30.25,30.18,30.11,10.0,8.0,0.0,8.0,1.0,10.0,0.0,2.0,12.0,1,0,0,0,0
2096,115,2014,11,6,71.0,62.0,53.0,59.0,53.0,50.0,94.0,84.0,57.0,30.04,29.95,29.84,10.0,10.0,10.0,8.0,1.0,10.0,0.0,1.0,321.0,0,0,1,0,0,1,71.0,62.0,53.0,59.0,53.0,50.0,94.0,84.0,57.0,30.04,29.95,29.84,10.0,10.0,10.0,8.0,1.0,10.0,0.0,1.0,321.0,0,0,1,0,0,71.0,62.0,53.0,59.0,53.0,50.0,94.0,84.0,57.0,30.04,29.95,29.84,10.0,10.0,10.0,8.0,1.0,10.0,0.0,1.0,321.0,0,0,1,0,0
2101,115,2014,11,0,66.0,60.0,53.0,57.0,54.0,50.0,100.0,89.0,64.0,29.87,29.84,29.81,10.0,7.0,0.0,9.0,2.0,12.0,0.0,6.0,263.0,1,0,0,0,0,0,66.0,60.0,53.0,57.0,54.0,50.0,100.0,89.0,64.0,29.87,29.84,29.81,10.0,7.0,0.0,9.0,2.0,12.0,0.0,6.0,263.0,1,0,0,0,0,66.0,60.0,53.0,57.0,54.0,50.0,100.0,89.0,64.0,29.87,29.84,29.81,10.0,7.0,0.0,9.0,2.0,12.0,0.0,6.0,263.0,1,0,0,0,0
2104,115,2014,11,1,66.0,60.0,55.0,52.0,49.0,46.0,82.0,69.0,52.0,29.99,29.92,29.87,10.0,10.0,10.0,10.0,3.0,13.0,0.0,6.0,198.0,0,0,1,0,0,0,66.0,60.0,55.0,52.0,49.0,46.0,82.0,69.0,52.0,29.99,29.92,29.87,10.0,10.0,10.0,10.0,3.0,13.0,0.0,6.0,198.0,0,0,1,0,0,66.0,60.0,55.0,52.0,49.0,46.0,82.0,69.0,52.0,29.99,29.92,29.87,10.0,10.0,10.0,10.0,3.0,13.0,0.0,6.0,198.0,0,0,1,0,0
2110,115,2014,11,2,64.0,60.0,57.0,52.0,47.0,45.0,77.0,61.0,49.0,30.05,30.0,29.98,10.0,10.0,3.0,9.0,2.0,12.0,0.02,8.0,208.0,0,0,0,1,0,0,64.0,60.0,57.0,52.0,47.0,45.0,77.0,61.0,49.0,30.05,30.0,29.98,10.0,10.0,3.0,9.0,2.0,12.0,0.02,8.0,208.0,0,0,0,1,0,64.0,60.0,57.0,52.0,47.0,45.0,77.0,61.0,49.0,30.05,30.0,29.98,10.0,10.0,3.0,9.0,2.0,12.0,0.02,8.0,208.0,0,0,0,1,0
2112,115,2014,11,3,64.0,60.0,55.0,59.0,56.0,54.0,100.0,91.0,73.0,30.1,30.01,29.94,10.0,8.0,2.0,12.0,5.0,14.0,0.0,6.0,189.0,0,0,0,1,0,0,64.0,60.0,55.0,59.0,56.0,54.0,100.0,91.0,73.0,30.1,30.01,29.94,10.0,8.0,2.0,12.0,5.0,14.0,0.0,6.0,189.0,0,0,0,1,0,64.0,60.0,55.0,59.0,56.0,54.0,100.0,91.0,73.0,30.1,30.01,29.94,10.0,8.0,2.0,12.0,5.0,14.0,0.0,6.0,189.0,0,0,0,1,0
2118,115,2014,11,4,66.0,60.0,53.0,55.0,52.0,48.0,94.0,81.0,52.0,30.12,30.1,30.07,10.0,10.0,8.0,12.0,4.0,14.0,0.0,3.0,273.0,0,0,1,0,0,0,66.0,60.0,53.0,55.0,52.0,48.0,94.0,81.0,52.0,30.12,30.1,30.07,10.0,10.0,8.0,12.0,4.0,14.0,0.0,3.0,273.0,0,0,1,0,0,66.0,60.0,53.0,55.0,52.0,48.0,94.0,81.0,52.0,30.12,30.1,30.07,10.0,10.0,8.0,12.0,4.0,14.0,0.0,3.0,273.0,0,0,1,0,0
2123,115,2014,11,5,66.0,58.0,50.0,54.0,50.0,48.0,94.0,78.0,52.0,30.2,30.15,30.11,10.0,10.0,10.0,108.0,5.0,20.0,0.0,2.0,288.0,0,0,1,0,0,1,66.0,58.0,50.0,54.0,50.0,48.0,94.0,78.0,52.0,30.2,30.15,30.11,10.0,10.0,10.0,108.0,5.0,20.0,0.0,2.0,288.0,0,0,1,0,0,66.0,58.0,50.0,54.0,50.0,48.0,94.0,78.0,52.0,30.2,30.15,30.11,10.0,10.0,10.0,108.0,5.0,20.0,0.0,2.0,288.0,0,0,1,0,0
2126,115,2014,11,6,62.0,56.0,51.0,50.0,40.0,19.0,88.0,63.0,19.0,30.28,30.23,30.19,10.0,10.0,10.0,8.0,1.0,10.0,0.0,2.0,279.0,0,0,1,0,0,1,62.0,56.0,51.0,50.0,40.0,19.0,88.0,63.0,19.0,30.28,30.23,30.19,10.0,10.0,10.0,8.0,1.0,10.0,0.0,2.0,279.0,0,0,1,0,0,62.0,56.0,51.0,50.0,40.0,19.0,88.0,63.0,19.0,30.28,30.23,30.19,10.0,10.0,10.0,8.0,1.0,10.0,0.0,2.0,279.0,0,0,1,0,0
2135,115,2014,11,0,64.0,55.0,46.0,45.0,39.0,32.0,76.0,60.0,30.0,30.26,30.2,30.12,10.0,10.0,10.0,6.0,2.0,8.0,0.0,1.0,252.0,0,0,1,0,0,0,64.0,55.0,46.0,45.0,39.0,32.0,76.0,60.0,30.0,30.26,30.2,30.12,10.0,10.0,10.0,6.0,2.0,8.0,0.0,1.0,252.0,0,0,1,0,0,64.0,55.0,46.0,45.0,39.0,32.0,76.0,60.0,30.0,30.26,30.2,30.12,10.0,10.0,10.0,6.0,2.0,8.0,0.0,1.0,252.0,0,0,1,0,0
2136,115,2014,11,1,64.0,56.0,48.0,48.0,42.0,39.0,76.0,65.0,40.0,30.15,30.11,30.07,10.0,10.0,10.0,6.0,1.0,8.0,0.0,3.0,319.0,0,0,0,1,0,0,64.0,56.0,48.0,48.0,42.0,39.0,76.0,65.0,40.0,30.15,30.11,30.07,10.0,10.0,10.0,6.0,1.0,8.0,0.0,3.0,319.0,0,0,0,1,0,64.0,56.0,48.0,48.0,42.0,39.0,76.0,65.0,40.0,30.15,30.11,30.07,10.0,10.0,10.0,6.0,1.0,8.0,0.0,3.0,319.0,0,0,0,1,0
2144,115,2014,11,2,64.0,60.0,55.0,57.0,51.0,41.0,94.0,79.0,48.0,30.15,30.06,30.01,10.0,10.0,7.0,14.0,2.0,20.0,0.0,6.0,165.0,0,0,0,1,0,0,64.0,60.0,55.0,57.0,51.0,41.0,94.0,79.0,48.0,30.15,30.06,30.01,10.0,10.0,7.0,14.0,2.0,20.0,0.0,6.0,165.0,0,0,0,1,0,64.0,60.0,55.0,57.0,51.0,41.0,94.0,79.0,48.0,30.15,30.06,30.01,10.0,10.0,7.0,14.0,2.0,20.0,0.0,6.0,165.0,0,0,0,1,0
2146,115,2014,11,3,59.0,56.0,53.0,57.0,53.0,50.0,100.0,94.0,82.0,30.14,30.08,30.0,10.0,9.0,2.0,12.0,2.0,14.0,0.0,7.0,192.0,0,0,0,1,0,0,59.0,56.0,53.0,57.0,53.0,50.0,100.0,94.0,82.0,30.14,30.08,30.0,10.0,9.0,2.0,12.0,2.0,14.0,0.0,7.0,192.0,0,0,0,1,0,59.0,56.0,53.0,57.0,53.0,50.0,100.0,94.0,82.0,30.14,30.08,30.0,10.0,9.0,2.0,12.0,2.0,14.0,0.0,7.0,192.0,0,0,0,1,0
2151,115,2014,11,4,60.0,55.0,50.0,54.0,52.0,50.0,100.0,89.0,68.0,30.15,30.1,30.05,10.0,10.0,7.0,6.0,2.0,8.0,0.0,6.0,125.0,0,0,1,0,0,0,60.0,55.0,50.0,54.0,52.0,50.0,100.0,89.0,68.0,30.15,30.1,30.05,10.0,10.0,7.0,6.0,2.0,8.0,0.0,6.0,125.0,0,0,1,0,0,60.0,55.0,50.0,54.0,52.0,50.0,100.0,89.0,68.0,30.15,30.1,30.05,10.0,10.0,7.0,6.0,2.0,8.0,0.0,6.0,125.0,0,0,1,0,0
